4460 4635 909 453 3460
2786 1915 2065 3324 4729
173 1466 52 4686 980
4937 2557 841 3602 2378
4877 48 3551 1998 398
2168 1813 647 3022 4117
2927 3849 213 1607 3177
3910 2383 1356 1609 805
3555 222 4274 4271 2430
498 3740 4095 4005 812
3966 2857 1890 4700 3229
2167 2102 70 1433 3010
3316 4839 417 1103 2974
4136 62 3094 1912 2184
4471 4489 2452 454 4633
1293 1820 690 3004 2688
134 4679 4402 2684 523
3990 3210 1821 1801 1599
3953 4561 4368 3518 1771
547 3394 3811 1160 2455
437 824 3467 1803 987
2622 4702 2109 1878 1108
2376 3624 1807 3684 3841
3561 1076 2740 1464 1380
2708 0 2577 1015 3125
3866 3648 209 242 3982
2750 1184 1969 2912 168
1018 2752 1123 3696 4607
4152 848 3344 1328 1133
2497 248 4850 3778 371
773 1678 3105 3471 2821
526 521 4047 3984 2325
4581 734 2915 4428 3825
2134 1209 399 3473 2401
2150 3864 897 804 2738
2622 4993 11 3882 4360
4078 1778 4649 191 2662
1510 4782 3152 3729 2127
3980 917 2004 3480 4057
3319 3283 558 1940 1225
4810 1906 223 2627 4667
192 3444 2547 3874 4057
2976 4948 245 2682 3093
858 1526 2311 1289 3475
4319 3130 4500 2659 2031
989 1875 4578 478 2283
56 3885 2126 3384 657
3387 3680 423 3066 934
904 7 3533 2402 2418
1116 3457 3868 2365 869
734 3758 2087 658 3955
1169 1450 2154 2128 505
4095 982 2296 1435 1613
3963 144 4277 4793 3315
4967 1219 1875 4248 2077
1717 217 974 1354 1744
768 2756 1622 2808 536
2460 1356 2805 4850 3065
3421 827 1089 4395 3269
3024 1545 2795 1120 4392
3042 2187 4170 4527 223
857 466 3504 2673 2278
1030 3061 3013 586 3484
230 2264 3459 1766 712
567 3236 2809 4274 3619
720 1752 1561 4354 224
4488 2935 1505 2955 3780
1551 2717 4557 1915 3617
1786 1090 1723 2345 4342
4386 4196 3060 4426 2516
1308 1454 4456 2198 3776
2169 1463 4191 1559 4001
4718 3133 2768 3012 130
707 3889 1724 321 856
4093 2794 4065 4743 3604
973 4602 254 1355 2240
796 4617 1251 1357 4041
694 569 4489 3826 1729
3546 2474 2728 2328 1692
926 3556 559 1274 3983
3232 2935 3057 4390 3946
475 2761 4088 2977 2567
1850 1 1836 4058 357
758 4684 3670 409 4012
337 1367 2323 2402 1759
773 4522 4587 4590 2796
1506 3186 2896 1556 2722
469 1602 2959 4361 3709
1398 2226 541 950 4243
163 3991 1132 4352 1798
4881 4817 4026 2736 2512
907 2915 1501 2221 875
2895 37 32 740 1023
1375 135 3713 2648 1786
4370 2592 4290 1912 3704
618 1896 2073 3275 673
2939 586 3518 4160 4090
4437 2500 3847 3189 194
4757 1797 3854 3526 3839
4858 4156 124 2008 3413
724 1787 2645 653 413
2093 1135 3741 2682 1982
302 3701 408 1536 4347
4987 2198 739 1124 3628
2591 3344 1335 4527 3232
3031 2517 3645 2802 918
3903 2662 2839 643 4967
364 2564 2703 2076 3130
25 3395 4355 3593 1166
1310 4119 3245 3398 1479
4701 2784 1640 221 724
1433 3050 2080 2437 469
590 1713 4380 1643 1799
1766 4054 2227 1582 2840
1587 2526 812 4882 569
761 2147 3188 920 3660
20 2337 436 4731 2175
4747 3199 3281 2143 3699
4392 559 1505 4082 2640
4430 1618 2349 2502 281
2578 2763 3746 353 1281
4625 1582 492 4759 115
2670 2567 3736 3232 883
2035 1913 560 620 642
207 1743 4538 4689 4054
4706 2002 285 3121 2296
260 2033 1848 15 3861
2574 2248 1241 2597 1471
628 3038 3512 2128 3262
4737 4804 2188 1086 278
767 2522 569 2386 1002
4076 697 3917 1419 4186
4040 2400 1199 2737 1326
80 4481 3502 487 502
410 301 3959 3081 3513
4931 162 2117 4339 843
36 2211 1632 1999 2499
2720 1525 1370 350 2622
4790 2083 1270 948 2205
2392 59 713 1737 1418
4203 189 3133 3759 1157
2770 1829 3492 4961 871
4420 1571 4551 1875 4721
1764 1054 2658 3900 4474
3230 1729 1999 653 1126
998 4523 2159 1273 2788
4721 4111 453 1562 633
2814 2800 488 895 2752
3837 3604 96 2601 3182
987 1273 1902 4784 2250
4 1914 3460 2824 1612
2024 4715 4577 3813 769
3379 610 431 3001 1050
1972 3279 3462 1933 1304
893 689 2737 2397 4408
2810 2338 1133 110 3594
1568 2485 2869 927 1914
403 412 1894 3113 435
565 756 2553 2028 542
2766 24 4953 3675 695
1605 102 3016 2354 264
351 102 1900 2684 3340
4421 3899 4885 1380 412
3658 2914 1501 3302 1698
4832 4647 643 4517 3629
2122 3222 2660 1127 1595
4441 3180 4063 4478 1946
2241 672 1428 419 869
3199 300 1852 534 884
2226 2729 2949 3244 1186
1257 4480 596 4459 835
3227 2679 1214 4660 777
4732 726 3013 1395 1826
1679 2143 4313 2917 1312
2363 299 917 2855 308
1483 3308 4086 1821 4591
3377 2594 64 4368 1245
825 4724 2764 141 81
1674 3869 2964 2957 4505
4748 676 2779 1573 4019
3750 4378 368 3315 2767
2712 92 3675 3753 1394
2899 3102 3991 3694 2038
2782 244 3947 333 3234
