125136 190854 350050
50547 415142 227796
221859 571880 238127
529406 611874 136785
310287 328085 109787
618829 372344 412207
142654 595494 318913
285628 353789 187395
533137 187346 237157
223216 527939 656038
441606 642020 79078
281333 445032 356061
333701 149115 100720
360900 52276 423176
161582 583317 530250
163033 479677 331078
267378 160211 490437
434420 28442 467929
453247 318298 68031
525703 515142 584582
630519 381470 328279
162663 552479 664006
544995 629118 616962
437215 92629 455763
604753 456499 645193
370299 410883 174582
578913 154626 578272
444252 408389 329740
525938 178097 648913
339578 541497 652949
345677 476901 318678
604753 593285 350536
562193 243211 222175
104460 177256 54307
132175 143849 15774
535323 456355 460350
274485 345268 654792
267139 580248 422704
544630 641238 647371
277871 526268 502023
462200 656578 467872
620420 220767 608607
347158 106852 130654
463420 602857 521579
310248 505231 498588
445038 455130 498636
76849 411787 113645
203645 440437 24785
344080 205257 381675
647805 416058 243934
4418 191046 255008
552205 626518 151463
314054 157563 456466
513029 323945 651107
79328 367492 231596
463953 467284 2202
291477 228964 635633
137115 285286 412893
598258 203977 481401
520208 572778 377890
222441 96700 99604
384485 617098 353582
522124 544502 139956
470398 489803 470615
396910 445254 650804
111024 268596 296849
491687 491898 390371
594134 643697 655724
141509 616899 232593
374226 648117 228304
236531 398769 375716
221254 164247 620661
581497 121971 412896
290049 420088 238865
369775 395231 2514
310706 482786 610154
246321 88239 383069
79639 646633 486224
110611 303627 388382
223613 222348 390512
285799 489042 644238
278950 197283 123913
372778 656690 205080
190575 318851 115693
581569 137165 531807
196970 549334 300393
640868 361759 451199
500396 379296 435174
410327 246893 650839
55942 479383 263596
436339 120374 392829
162260 297013 569180
404933 166575 584478
600455 463173 275658
623630 124599 152831
305170 82105 661354
205045 208167 613416
333804 360728 545632
609371 88507 658204
509219 297778 418016
28985 576083 182719
553540 139281 415965
591554 88635 571566
220926 656993 11488
643069 502952 281667
547148 620661 567437
161708 407542 283034
456493 83271 479019
294857 638569 591389
103290 117315 426062
391629 406781 536096
613624 172956 596929
516879 245857 636628
358494 112044 653852
443117 316029 512810
513450 603617 345717
440361 170917 276208
244119 599085 645395
394288 612616 560594
417408 599085 176728
642258 584842 165311
498637 660448 367003
568095 485384 627354
372727 568884 472124
467802 525514 401375
306210 563660 46342
390490 88189 595959
231069 585834 506791
206291 82439 50678
299578 44468 90361
297557 415124 425101
647371 361250 521651
313815 355491 62343
431651 120874 580875
557475 584448 633998
661354 507929 640799
422262 61781 288176
486613 663287 63947
443299 631482 213267
664006 545617 399284
641642 151223 290984
304746 379675 602319
491402 242623 474702
234881 170130 268840
441401 5744 626806
126244 582780 419316
290992 271050 471402
301466 335648 620420
281772 631825 580488
169584 293557 139443
227844 640065 84117
336278 496790 191803
60402 188285 152514
591363 209169 387204
311415 524462 95416
375866 14815 452469
262130 135985 195913
618776 308444 603363
10815 443504 642258
644813 329293 460464
207298 606163 142470
319417 434194 452246
301069 349575 641679
304795 323151 167530
58395 594054 109677
654382 565462 199063
506678 170904 493960
593301 232835 289988
423339 663909 454807
145096 149165 656293
625672 322985 649199
384461 448871 633485
7600 162675 177211
571388 99595 534192
84592 568615 335519
608023 111510 421778
74664 530271 167601
55912 386249 198342
367752 468393 152134
343935 611129 396003
42969 309268 415845
432675 249580 426673
579594 387952 362111
426544 578643 611586
336561 192686 436616
208010 35965 413754
612915 143847 436675
548045 273578 432675
530867 499912 241351
569609 488331 655724
189941 282509 617955
470657 164104 348437
188127 428361 341539
241259 95623 288663
162646 217096 262423
571361 478211 407309
306719 579976 403842
121596 190610 446474
610602 357677 391658
548369 567791 574377
330679 596727 214558
217742 331434 386800
536437 184701 653828
599729 406795 286043
262148 262793 655187
575978 164642 604476
650822 340907 654792
207771 437378 224893
515475 600253 539615
526359 217295 473448
573973 82845 530378
223042 356881 141585
638448 440442 531204
655378 609476 217207
71565 370157 170701
634900 360564 289507
626486 168067 284907
460895 548784 537598
635633 193324 610921
314094 332141 361006
550953 178519 88355
317926 610009 518132
646745 563959 117270
248489 224491 635536
424416 532614 364377
388789 598664 365141
345486 286905 303131
95672 411683 656062
134801 91501 131454
599146 357417 569901
124180 230693 534477
641918 167583 523808
651737 356649 325491
245466 262181 490060
125652 380447 242771
9008 554068 658204
60308 218007 69858
363490 230856 628985
274127 135281 356458
296875 650830 252271
145550 457607 518952
151673 645078 139339
111025 170355 245293
530607 140628 660448
37975 559084 571297
445009 15166 194435
591959 525067 85054
200907 35741 621660
543391 470043 367199
159164 596912 157389
210125 553362 573055
588090 631584 633676
48643 294764 272929
468883 130951 654480
592518 141790 26173
279299 539994 1784
557554 531258 592720
468449 561945 401648
592443 498150 247134
466137 578562 455016
196849 587748 256556
336531 553364 661354
110474 325478 240602
131625 5402 169833
136639 28958 395082
57500 286114 539192
456153 300484 648372
98935 391023 167537
534127 570898 341149
512717 632143 580773
611992 362225 632669
632692 402545 290663
195738 386656 271681
434846 656293 505654
619006 558412 271797
569218 489592 26056
303711 602176 295078
364609 305228 584582
456132 294694 476004
269369 56952 13200
164236 648913 361942
374335 506338 287987
215140 589175 331307
259919 650292 362115
235960 660448 651075
137870 25124 595277
258033 618776 421492
46254 497977 630873
578337 356816 269304
434755 418239 110853
556342 419972 478445
639226 431379 547479
132490 561945 636641
478660 436339 527201
596912 415731 565403
579353 405418 536226
438375 75018 178461
121832 431835 91727
433789 524948 320070
316012 269672 122749
328700 301959 223894
472288 358856 257712
57823 572961 645395
584067 365115 418558
531168 166778 434981
552309 310312 570301
374381 616493 287742
411664 388964 597633
129751 535907 653192
526317 12990 398814
162911 395224 569018
452113 544612 159570
561549 377527 421397
43344 642152 640650
275890 334340 369611
200306 478211 624245
101951 65217 75970
244913 415589 308790
253015 447643 197233
544388 367609 407148
600923 648312 361560
506027 399087 85165
405887 649549 222211
358383 299151 634639
472632 625953 555325
467934 55479 547327
624055 142194 364882
193751 175 664006
503118 491615 315265
632058 597215 620329
567189 551680 370867
310734 238803 82719
607695 161091 479681
64019 619690 33215
169023 524860 621930
251570 242890 446325
488871 315069 515004
606795 269505 417760
395685 488827 298248
77767 532242 437802
465172 596048 449530
610614 567383 214476
93880 636250 656062
613641 638605 182084
408230 413928 242344
656578 55288 221574
522407 604346 250546
289123 458150 408024
514825 379335 303709
354102 385799 202848
55975 99446 122207
569168 54699 198198
401409 421147 274721
567307 605067 376431
230001 303286 390211
552813 26041 536145
534379 85946 341148
61046 627871 323298
530868 492605 326853
560754 296753 537183
533394 104196 168119
588585 337584 583709
642699 401509 603028
573234 382091 150084
21333 656690 85591
487361 459844 594287
488541 661354 530041
592977 358247 189466
621183 618076 469736
351003 419936 111768
111071 365541 57054
132582 516389 66427
538021 342877 525395
277040 19015 372978
512583 330235 133506
290543 651075 497632
578124 118061 154844
37002 383867 72843
567149 543473 441226
598373 598274 538594
625849 371262 72087
454412 585631 469720
226771 491708 618617
204847 169878 480974
315300 305747 653192
646633 475085 423234
594112 477950 407193
310693 468585 249106
624164 569111 421642
60086 603057 538442
218221 79901 613193
255595 500904 544630
528734 523544 225068
499887 355817 337514
603263 412207 492437
493944 336331 467874
497861 399560 539411
571163 559874 86028
158457 638888 172884
546767 78632 503631
538293 653446 239771
173078 516406 329318
450553 638460 365927
568102 650692 132544
173062 252033 644813
397444 525757 212990
266637 590179 268495
654480 558289 390069
37958 115794 98045
99405 474135 433279
120622 13554 310099
284372 124658 614367
645395 625321 617486
127687 483318 187362
510405 359279 231135
277409 90106 207881
363595 623964 559288
151380 43075 502626
207163 172892 4249
513464 460169 366534
417869 543054 554406
372162 370037 474639
336617 618860 650613
140764 424223 383302
287881 279076 431729
573809 92544 172783
406460 455608 122257
82016 228024 207534
196195 664006 518050
613549 409914 530576
559077 284862 235693
503491 491091 332845
487066 523998 77118
645436 520778 287995
603106 130951 280623
592209 233730 394667
78868 151709 320441
633365 319446 608799
309136 446338 544047
565536 489775 522773
602528 468031 92358
642258 636641 528034
578392 429597 433283
544181 435503 606589
324267 120277 72937
530705 82341 107485
510884 462457 603785
261653 491338 368955
477963 460396 41871
593365 379985 172631
528572 303758 72277
577918 124811 69249
300721 411278 594809
85321 487156 234065
187650 409914 252845
460251 150199 369977
176682 503164 15102
594062 499000 442787
483000 289621 474756
98814 508447 87038
287020 418014 83638
520631 547690 616105
74188 535718 652765
252280 626398 526858
631626 193064 511068
85845 213220 525910
90988 385503 601152
174408 507718 281702
169419 606860 397100
402677 49832 625193
609953 241424 643697
383376 410742 340570
623705 361684 468753
147667 558708 153888
241874 643582 231120
311101 645395 293174
620408 517389 142946
475848 541967 628555
54882 299113 599496
356313 490019 362680
474782 206956 615987
300683 642131 167169
378344 327539 620246
284055 639281 653769
172879 444534 291160
399696 148483 283289
283408 250883 389949
443532 647337 25802
81514 630322 558986
609267 549448 377123
323702 448481 469019
508156 584680 323550
277850 141507 368494
582080 530581 73069
344916 280874 217149
561349 430427 519086
285669 653852 560103
433936 267581 583826
629328 315004 635771
124334 637999 399721
155059 496082 381155
655378 578247 619723
614569 515996 532072
323419 442989 461363
611531 176500 611379
598007 521643 538069
536069 315465 613234
656690 196676 574681
278771 511113 263054
176247 479479 576615
98091 487147 223046
426521 333711 330806
259257 9618 345612
637321 655297 43817
540534 163167 327747
646457 477270 347238
618776 528962 650517
113895 322799 114266
124063 561663 445806
612616 610365 212249
545877 335360 328895
130584 24728 319201
623729 173540 22561
561696 612915 594781
584145 289148 368519
276514 625478 14319
235700 601688 528009
568826 588188 473687
333503 447603 443649
385680 39480 612499
363219 390259 320083
381813 284884 585376
497259 518255 585187
206463 502635 298724
624875 293825 506367
500621 589767 575294
148280 100016 276350
343231 415635 598896
265038 521019 237961
239110 443301 213432
650292 325834 237318
384512 370353 619276
445161 451665 610365
132028 89512 464118
153036 436683 448504
494383 656293 653192
450752 111996 364868
638794 9776 639847
173628 600855 271807
527099 151483 168467
390296 641151 463504
491708 336869 553803
186709 516941 634404
616470 489083 475419
182967 501648 582417
392381 272646 404153
224953 213378 385376
572088 398051 655618
155437 530081 647384
354559 332077 629837
32621 579193 530832
658204 447605 408922
450268 536460 213739
171499 559288 492439
444189 378130 508505
327378 441164 472383
646141 617864 370704
290881 81839 549164
250413 572241 254974
269279 577626 596510
130124 545233 295224
397015 509551 646933
520209 634286 622223
454751 332726 615708
517290 580248 567406
499726 513689 644813
489328 340159 582239
398760 92243 304371
572687 376123 642371
420697 499601 555381
433307 104476 512609
309938 607671 566322
484637 162834 139489
161687 509953 425849
148526 635336 410681
366306 297578 427631
223899 242049 413612
508900 529276 646483
306291 257035 430576
423929 154322 375139
252918 210901 655724
609791 621117 561295
184144 198738 257137
436414 292845 14563
195335 215487 474637
127318 424939 201425
159008 313519 325827
332198 628682 85472
559529 444429 382968
260940 423005 169111
556544 478553 394155
509150 410405 402423
494381 271388 319798
351997 456461 115259
650282 632669 388954
577283 432897 274463
240876 540089 315035
649525 83548 356935
664006 263848 311414
621923 520771 579499
419951 403834 454568
494592 481466 449482
570307 592919 249890
59010 617539 648193
45460 587581 451351
428957 37941 233955
527500 589134 628475
433226 587507 85427
80686 413619 598035
598250 492141 363930
135927 663287 47107
647921 240361 437837
586203 166364 179671
595932 228538 261554
476677 311815 203126
506498 388720 495559
607677 510066 114973
54034 641151 124665
522001 538359 219514
502755 108267 425163
92177 291283 254571
599711 267893 273659
602169 632467 495071
451087 598106 495946
373785 386763 552135
248483 446851 629146
187102 298204 591017
186764 163459 162860
463868 486771 606343
577178 654792 612928
250597 337776 173725
288239 37045 279955
656293 220796 441176
322891 319243 263892
332901 401715 614351
216701 431180 336164
650692 544938 659444
635633 55661 554514
75757 522816 546588
529921 272568 291623
608202 76041 343175
387786 509052 232232
560262 268480 439364
243007 299793 426781
221029 605296 375699
436383 8358 519540
531088 621324 302986
522524 406883 55294
612629 434122 421664
203176 480752 148900
43465 522476 430970
566942 235588 557059
371223 445704 489803
506365 473803 275574
360185 408798 295910
234949 406781 650292
541123 345860 550002
281320 50826 354592
321477 515752 450650
608422 271808 446467
451805 644813 197838
580832 565938 305427
180303 231006 374381
414336 444678 512583
531002 562547 310997
229187 498959 458539
226296 431771 646669
159897 194612 126701
148685 179514 213192
98402 269478 391499
76530 450938 289440
252801 295474 316897
633405 438875 322169
241044 438377 168537
631934 413690 608165
426259 273668 227708
590454 150899 526026
77047 379305 462845
236283 483123 526713
82527 538021 19644
565748 236440 475344
190583 402301 306819
664006 518969 63584
580331 116870 638076
319352 320661 614367
189957 288344 316820
386401 129240 236442
163606 384789 289851
106037 256636 98454
417742 646457 263324
475240 583794 325012
158738 191768 433233
494539 223744 644486
26167 320049 475012
419770 328862 596092
46047 446336 572108
184669 374466 371029
653306 663287 569218
43049 238162 579015
528897 261027 576083
655187 551028 648913
634479 551360 614810
362593 565711 540279
196942 537607 154608
658401 621660 383801
117044 426790 526945
618109 538359 577178
104169 540773 605372
289614 119888 647371
267694 416112 374475
33409 556134 560909
308431 478310 613416
645395 565016 175684
442895 550730 503684
324724 459022 378226
478409 183734 522515
650839 569521 461920
577718 254911 136416
290164 345698 177987
457193 503362 217102
465990 640650 617888
379930 565162 324702
484462 426845 572531
383068 565854 253625
427861 388193 317210
203369 422807 505289
549396 436242 374059
475532 489475 224682
222348 241190 7478
223532 451098 236631
616123 360217 513487
133542 507018 560061
645078 534571 345860
532412 379038 36147
237921 290397 199886
56331 345921 352564
442756 619646 443271
152323 132545 304074
619212 399070 170187
471108 429207 522644
275333 641808 14195
621674 338172 392127
91911 449088 647254
258493 247382 369483
474992 108092 582696
450578 639835 655724
170034 423005 444884
557644 66077 525121
235056 184540 539538
192921 660448 345444
584577 446307 111561
621774 55617 537220
373586 628126 313347
607746 609904 300694
85811 431723 314542
366534 508402 392199
594945 320442 569130
459898 86460 512744
577478 547342 542954
546928 460467 639387
494539 271285 353496
93740 600563 586969
577226 85897 305111
152790 319873 142392
296042 447902 444533
399087 644289 247235
135131 550953 371855
464138 626801 495747
552300 501293 387186
249938 605653 244605
626135 367600 183346
264478 265593 179208
530823 387215 661354
631482 461809 612359
604153 549211 518884
385393 461698 636074
543802 479095 430623
253978 196922 200574
121850 448220 245779
47563 582006 579851
55258 482969 554120
296737 344699 231352
162835 455156 282821
33236 408946 231962
622395 191412 454092
249963 302847 543054
483568 235739 517305
240600 38486 216593
409923 597018 556551
647361 146097 463686
403843 195429 188712
503187 642027 222241
574617 538935 597775
553217 253331 444956
100948 645395 424000
19707 571486 641508
228763 664006 495113
515289 344959 532967
419707 214102 463515
582846 255256 110382
441365 562518 494650
316617 434122 395846
348768 109536 612915
298862 226783 142250
162062 496861 565261
598167 429143 140406
282567 314058 279892
147285 228035 354052
659444 116525 102245
661354 548973 585524
486701 172413 246846
177100 473688 525039
529925 565207 110210
309737 350910 422002
357961 459884 172267
119820 337355 169971
161777 583473 495535
364876 443865 435389
664006 157669 121027
604594 649549 356318
539560 464418 525173
482513 420053 309496
308278 505323 579439
433936 264083 391859
311123 353952 575811
260610 506018 229320
102500 463420 305041
232838 406060 267990
153624 381523 545224
308427 572295 291190
595932 429383 292488
618593 368556 101497
188854 223320 273128
355324 620329 413623
120216 664006 148746
567315 527357 244364
86817 664006 650839
359766 405101 110674
540464 525960 329019
265687 120750 229610
467714 576164 213192
421590 222849 452729
223661 135370 589288
45565 327622 111533
608638 456190 593862
117151 477369 605251
339306 534127 564510
19316 149727 479355
645993 515032 424412
407690 362398 412371
303553 269739 336318
71683 344038 632670
402848 619212 151050
576083 293175 523173
663287 206018 31549
518314 534892 533800
615514 602286 589580
367847 555086 614768
532023 467658 467365
410369 174720 181479
506428 403960 614615
602319 433818 494429
600253 638389 479450
280506 467546 170951
652810 171499 390296
498250 266718 92682
32022 536597 156218
540032 439007 585018
395986 529317 644238
427925 632805 152704
567569 158612 392984
47653 298557 313338
280886 644913 627004
366248 590000 565818
80271 608749 520875
347984 637816 499823
361122 286695 237436
277863 449453 621869
139107 664006 538607
256827 197743 489553
661354 387523 131161
89245 144527 606219
216089 407163 490377
609722 652701 467502
576980 156445 467862
658994 328296 379483
275035 309497 411979
427273 448850 344877
69267 276244 646805
293321 394002 562516
531382 319886 568825
109096 577129 664006
142345 107153 125218
637616 220911 495645
406286 502522 208511
496194 183285 461764
405691 173939 604375
440647 76245 377203
290106 594455 413258
468248 289758 565939
33032 487123 124192
615683 309770 359434
378538 184420 241404
188980 14749 11587
369591 128552 256921
452852 422723 331815
615860 536497 240799
192436 427596 257737
456498 584651 506580
154626 594040 617250
249730 261423 345534
573876 553107 596912
100873 568284 526988
504070 656690 349277
528930 468103 381568
627805 597828 583395
178849 128081 333965
301268 538654 542769
332545 543079 388967
193228 593942 174827
201331 576502 136357
531690 569676 314116
241486 348745 401923
393720 525265 272820
19657 274127 479764
483345 379841 107730
497623 412771 565778
165995 306234 598520
251859 581510 574451
565828 435608 563981
163398 146845 601893
413768 74132 167841
362830 136338 408724
282099 325833 159784
255814 601449 238296
591662 661354 506857
643909 23025 624437
567191 480230 589967
365489 582587 152465
396388 220448 382314
332379 306424 426451
259532 258235 595918
259769 15490 553022
152721 376123 624886
577343 204615 664006
545401 622313 337846
361092 128313 220300
627805 439153 546670
172220 631934 614569
37447 232238 106137
578424 137090 205665
564822 472383 161111
558372 608653 260924
468999 271147 576701
192476 649020 21393
461332 108295 195331
50545 302628 594610
393475 458075 515777
507338 242341 130366
530953 419171 98121
363685 651075 644813
310590 168240 366410
123293 97304 449445
383939 489123 474282
549021 638888 54598
375192 263975 626559
383269 426237 327934
406259 469070 463546
87944 539907 443546
286149 511448 273804
614664 584706 106673
606795 325282 218518
427301 326020 6796
601388 234888 598098
325748 345567 503703
527165 259661 591232
641679 346602 602079
143144 109770 627643
207515 407824 510074
368041 523853 369703
495879 628835 310083
656293 599677 152919
269963 278036 96343
474553 124190 185530
372360 449221 536159
368415 497494 149296
521391 227162 422774
290984 244369 399360
539720 577931 180531
90253 637749 8821
357641 530829 375805
363427 153175 259632
602867 416801 285484
504533 364111 619690
579674 568890 188770
373816 519419 646805
480890 489517 608749
541883 104549 474631
664006 589580 348419
15531 257927 544501
88160 18194 146745
287313 531291 76690
464853 527469 180122
637892 651652 588090
433947 189606 494307
11044 345547 551324
344981 184873 337807
176946 136752 540907
267434 386897 553625
651333 283267 344090
510526 555381 104250
294042 546932 467401
10061 621923 377036
558993 443917 32858
305212 658401 460251
599411 311004 157986
448321 332915 323108
207433 591389 583028
169882 59472 235065
571361 609815 538223
577688 404007 308056
370974 470667 173696
467691 562578 646919
654480 292777 139579
81481 374563 105066
647371 164733 456844
520775 315267 501714
526385 272408 251605
400178 15247 633848
612910 530003 616123
412010 628318 438658
375704 192207 552955
583870 260123 198632
355984 93448 524661
364775 419512 508402
165581 531432 46943
270207 480890 508762
448221 579905 554051
497915 86771 642812
456114 600855 464089
501854 547626 191521
178250 64372 474434
613329 590179 292128
653731 616815 90536
628475 528465 337548
655187 461517 462608
173182 628672 268803
37725 353707 142805
65888 347518 540038
636641 264996 315236
421012 335209 177576
604899 83657 496651
97887 528669 442884
307387 231904 616932
168408 534130 529488
558973 156666 594112
595453 435378 327023
632452 181798 156089
391292 614569 341503
343332 280269 581006
486790 422386 208899
153893 394787 129537
406264 610215 458444
653192 583504 203082
333972 118789 398695
442095 495415 332799
278553 260658 120443
610602 342213 624662
95794 497399 223232
319402 646467 194237
416920 389475 190625
305481 528610 372088
539610 532657 643221
632805 345931 238501
580345 597232 400429
589273 270934 278383
237244 498151 415561
74057 137106 554454
534685 368681 353630
600215 200291 533620
631863 605845 435894
531125 267258 160067
332204 320765 377651
196374 653192 198167
10950 288926 382696
468010 661354 71033
391239 199715 538180
7956 442540 661354
418377 305250 643306
640361 601231 334734
653293 256334 608054
641437 230540 492797
255782 648031 604692
445183 178654 555924
143378 439381 187329
7614 231428 516141
412945 613241 293904
532651 651333 625953
138651 627837 362764
429825 617682 383131
454543 330209 122564
509366 486889 468955
559306 549952 142010
608607 580488 548685
340879 280433 36802
327579 646968 595232
425429 521424 221526
641437 382474 398969
183272 97198 210380
623630 610004 430074
579342 381452 215412
350267 41656 388669
6426 559580 503690
494508 422662 514075
377120 582410 641437
140508 314829 25691
469220 521418 650526
353861 355202 560331
573593 153303 382524
419899 440295 645193
642079 37957 132497
107517 641238 606343
130096 406250 359381
79753 441752 638888
452286 428903 647231
486797 618043 73438
18000 448746 642845
350338 567127 583638
449588 2902 219076
598802 548343 341072
419444 531344 594139
7321 289443 325003
444124 396244 657769
113285 562845 202033
493643 544630 153244
275409 183788 226053
544765 620095 395429
231394 128343 571971
330791 304743 370364
466625 357553 14624
454577 604677 563790
139174 150723 544630
390731 517992 349439
606163 389611 404519
292906 400266 521233
448982 516348 416689
522478 467411 120214
349501 275790 445741
270853 291315 508505
384309 490769 495535
661646 622942 518840
610004 636463 391177
389623 389554 84490
400733 290700 177626
387702 625405 186314
624245 145398 170735
650154 415189 128294
449813 572108 318911
596550 176826 516609
141810 137524 597718
574607 634181 636080
100873 490769 377248
454220 109563 492474
92138 655378 256068
299503 547578 384411
274161 561719 121572
632805 587070 664006
519957 317592 402324
127749 345785 154596
182368 283490 225763
596510 505120 502383
331383 634258 433233
393082 351942 538439
286271 123359 550210
212711 507613 486504
429623 160967 377630
616498 620654 366075
592177 434658 657769
594844 305916 166775
255739 108175 327377
544368 353591 459214
238088 412316 332937
82595 559084 468240
173671 645070 102738
451274 322017 601449
412256 173671 605977
581510 105005 102732
424878 245974 557894
520822 348528 588673
249636 357916 581972
401710 446412 316701
653852 498415 382372
405654 325012 194816
249326 596026 639980
394466 537560 191020
192247 268660 507243
18121 163383 516743
93093 632145 606163
653769 433285 451704
565367 465731 247491
20172 553277 502281
63762 490769 597230
319217 561944 150361
362680 505374 314816
430770 473111 572493
531399 424538 644306
131485 159106 451591
300652 641239 112617
371033 230235 241279
38811 520088 448355
330799 247113 346481
510985 105188 502797
312299 503301 108693
550578 297829 282253
660448 409229 273130
213010 286053 489148
441985 599968 462706
568307 197146 285274
581528 610559 603672
74684 329721 339936
58737 497470 365824
365796 124734 31246
577702 486790 331622
656293 414438 645227
288364 219802 337035
39000 464794 66243
132616 463917 345044
598590 458733 474527
590574 406719 610745
499303 448321 621776
559077 570996 300917
273455 609493 306005
165570 444854 373011
430751 10116 506125
439180 450373 600864
259513 287931 105675
237098 175682 482095
540755 258350 282133
69241 562243 273397
552135 149730 280475
456623 177472 532171
116279 1174 622824
165138 347855 568659
561945 493321 559696
25660 26936 125043
288046 599825 344665
326803 598528 254095
632669 23633 56918
141671 650282 548967
338727 297385 327803
134728 483963 310092
478675 216700 191381
570718 445499 332636
140048 460912 566506
388075 370764 510524
374313 12531 51643
407930 424850 664006
530071 570015 223625
530602 7167 438271
494472 12069 183372
449814 570642 406132
539401 376453 278215
77965 433551 528110
602022 246431 634900
664006 535603 628835
359121 287149 95898
254879 574028 529044
588424 598528 523395
156607 75275 194706
463595 642633 311440
481934 572108 177960
410237 640868 474378
622621 71963 60561
499439 93003 379558
625662 555702 346141
178414 273121 601532
544089 424660 150111
570431 200633 632404
60994 61404 18451
472082 494388 105568
620224 275628 464807
262318 236009 574862
34200 182883 654732
230425 508695 211764
265400 370461 356829
597898 512912 499679
105351 623729 213184
626041 74775 17141
480804 250297 642921
647231 87080 154032
108783 561128 413114
61589 585379 369491
16757 408370 411963
415983 74283 230764
169028 276744 441972
150367 425189 416975
198748 647371 323061
369987 278186 225574
123148 515277 171200
530581 508750 511908
502471 621523 3453
269562 615819 293466
342145 511448 490289
641446 104942 145848
520775 194031 331817
638076 276805 164965
348528 268017 82688
509051 606129 367932
622185 63893 517505
92024 496778 149597
267119 135548 271379
321602 439007 576581
595959 506498 360599
356474 202347 502566
619690 560299 438363
250752 423400 619355
208263 365619 521355
37684 308390 48890
551460 485391 496970
115305 498055 269543
596941 538160 655724
587231 574715 614495
641679 129130 604038
188019 535423 256250
345413 263739 600531
604748 644169 139815
596912 544388 651333
604473 563671 513033
281813 233751 527065
285638 215883 239115
515412 442868 567817
653192 578424 478077
469784 213619 624948
283576 664006 127868
651333 138260 297997
605125 614834 172250
647476 622185 619966
241256 625405 327376
163984 567938 602857
571802 348074 638932
544067 378847 349192
375093 139983 399944
614645 310889 596051
262743 286445 144744
224886 398511 578211
593789 605627 378432
478685 494526 605222
52983 452053 385803
224555 410798 452122
580768 504793 501155
343271 367944 656062
578424 496427 574028
57789 161202 634868
45403 481544 495503
547096 631482 617737
234459 206327 376565
547727 392745 460409
349838 649321 605840
263535 555381 557035
98073 308463 485897
375269 278298 345860
499679 249748 508278
610614 192366 306156
384021 572778 124608
470553 234090 419504
