1129 1717 2458 3449 361
122 1793 735 164 1333
2258 2496 3287 2724 1680
758 1571 4238 2172 1942
4054 481 1265 1091 2252
843 3296 666 3461 24
986 1430 1628 1680 2454
911 1320 2666 3740 1030
1150 421 1449 4659 3502
3347 3129 3268 1256 3848
4005 394 1382 3984 47
2821 2915 1728 1386 4250
1359 709 2352 4286 501
1236 3128 2847 3728 97
4574 1319 271 853 4587
25 441 859 1588 582
1049 3325 682 3283 2463
1533 622 2128 930 654
1065 699 2475 875 1707
2592 2021 377 3478 290
584 217 1237 3204 2245
393 2894 3831 1112 2361
2554 263 1250 2350 1007
3313 650 4114 2680 906
24 140 1640 2367 3968
592 2979 1037 866 4611
3442 4059 500 378 3289
4084 613 291 3936 2082
424 3793 993 2209 3170
1666 1251 1103 4731 1489
3431 318 1663 3299 556
527 1984 259 4469 347
45 3957 4057 1885 1299
2490 3438 2901 832 417
2382 2476 1981 1800 3204
2328 3683 977 2794 1716
1205 1984 3224 503 2428
2758 2572 55 3801 1079
194 38 4654 1476 2690
500 1294 2226 1256 445
203 575 3274 934 344
247 3526 2164 1923 2610
864 1553 3965 1256 1899
2266 1033 3261 2881 1695
1014 4056 3544 1277 1135
3526 4852 3588 1837 3076
4785 3920 1359 1822 30
1299 4842 2300 2807 262
2867 878 4122 2861 476
705 744 18 1462 3802
746 3381 38 2307 2194
1543 4053 1395 2450 2660
1106 1821 194 447 723
620 2754 1054 1439 1550
494 2664 4114 262 1075
582 857 1770 1476 2784
2930 4289 89 1492 199
2427 4785 2229 2335 3725
3185 1874 498 813 1806
1583 3720 182 3327 558
1462 634 2042 1560 4475
4265 2127 4802 1371 263
228 3215 308 1341 3812
1689 2710 3952 3859 3879
1627 439 2124 3355 1694
1042 2447 1636 2525 125
3756 1810 3950 560 1392
2792 2026 1687 612 1040
4158 1061 1446 2978 815
3623 889 2493 4081 3536
780 3179 2740 994 698
1715 2172 483 2435 1242
2210 1325 2065 3194 545
4415 1197 1556 3146 570
2295 1510 1445 1454 2471
3276 2136 2274 3994 548
4743 2823 1360 1111 143
3052 197 2044 725 629
963 3470 3755 1262 2986
45 4516 3529 210 2450
1896 2956 1123 57 1243
1840 2896 845 615 3091
1633 825 4686 261 3855
1321 1021 1305 549 4533
950 2598 447 2242 3569
1553 3833 3577 675 3484
2665 557 4828 1850 318
3091 1147 1643 654 1229
584 1865 166 2428 1991
590 2048 2717 297 4292
3244 1727 467 699 1582
1927 2045 2714 3039 2798
3658 2853 724 1293 3396
594 4578 1870 699 1129
101 2636 1738 1298 1587
904 1460 3685 1378 833
4130 692 1197 1356 559
3069 621 1456 4583 93
3374 195 2867 342 4561
3129 713 379 3651 1929
4247 1210 103 636 387
3396 3680 1773 640 1047
1378 2712 3083 1613 4491
72 2585 1077 1096 290
854 964 1237 351 1475
1573 341 4589 2226 1947
938 2308 1961 4224 3218
4732 567 2965 692 1392
4870 3467 905 2032 1014
748 3654 3725 2199 2190
845 1309 538 562 792
1464 2851 2230 404 1251
1097 2281 430 4165 2194
1549 445 2686 55 2995
1015 2761 2315 1978 3088
401 569 2547 845 1561
1031 3690 4995 1849 1461
1762 3346 1754 1564 1734
1077 1594 121 2847 587
904 3505 135 676 18
3561 1733 11 3590 1691
2945 993 1005 2748 2788
2546 4984 2924 1330 470
3875 728 3318 620 1363
633 1832 282 1264 3882
923 1858 186 882 1297
4402 277 2529 4599 1694
1350 4866 2979 1758 121
1600 3191 3896 743 1409
2870 2441 4912 3965 564
1776 1480 1283 2168 3078
634 2879 4618 985 3813
632 3200 757 1608 75
3721 2554 501 4748 2091
1251 359 554 1046 728
3668 3163 2832 1681 668
633 3588 1103 3446 1384
656 1074 56 4388 943
638 2818 2587 2543 2532
1851 2650 639 2617 2866
417 631 2879 519 3956
2770 343 749 1422 4057
2372 2517 2514 4609 1219
2328 3363 486 8 1994
2439 567 492 228 3384
2682 2477 963 344 2458
2002 678 3390 1969 4616
1361 4777 1996 2588 1789
1439 474 3976 3150 2090
869 433 1017 1279 4097
2441 1808 1954 727 89
725 2284 956 281 1669
4478 633 832 3805 2890
3877 757 2343 2101 467
2914 2042 4452 1259 3900
6 2826 3772 4822 875
394 3712 84 1437 1251
1136 2828 612 427 1051
249 3783 639 1057 3468
1544 2548 4365 366 551
629 753 3101 4091 2202
1907 616 3307 967 474
1970 271 3240 784 2449
1543 2028 238 470 97
1794 2020 3514 4479 2935
4627 257 724 4363 921
1969 767 1729 1467 3727
2189 2113 475 3774 413
1932 760 1894 1985 1295
1115 918 2693 3699 1228
2491 2705 2428 1330 1062
1139 527 1864 3512 834
2212 2250 2770 4228 837
1003 2915 1812 3052 1395
4969 4028 1522 2745 501
689 4618 1128 570 274
2090 2744 1027 1360 587
2291 2441 828 3233 621
3011 2110 3804 203 3905
467 761 2569 1924 942
1289 4495 255 126 3777
344 1270 343 1203 422
669 3467 1726 1376 2281
2792 4055 2654 1211 2327
1664 664 235 2802 3012
403 559 3698 1915 4016
1829 1187 1462 4163 2656
2778 2179 24 260 1180
1093 470 2526 1546 1055
7 2603 1741 1449 2609
1099 626 1866 2422 2061
2691 1065 2005 2196 2491
340 1488 2007 4219 2564
1559 344 2307 4004 476
1052 276 2918 1675 858
3685 2740 480 295 4564
936 1844 2088 1428 1077
148 1039 4036 481 2279
76 2472 4261 556 431
2730 3877 2892 844 2251
3276 1637 1262 1744 3667
849 199 127 3943 1333
2559 1220 1970 681 4024
1694 3628 839 3326 2433
2345 2460 1698 368 1455
2561 2657 4088 667 1962
1774 572 850 1979 807
1797 727 1354 3659 2620
624 3430 3979 3790 3906
2010 763 2205 3940 2878
2139 4207 276 1646 1798
1214 2513 2603 3092 1424
1356 136 2799 3371 2665
4999 1362 969 2537 462
596 1917 3330 2463 63
308 4180 637 2840 1256
4406 2546 842 1443 1018
544 2282 3936 592 1782
3859 4299 1879 1134 3633
3398 4049 3648 4068 3492
