2293 7374 7496 1208 9201
12624 4409 12594 8918 6590
9517 968 8562 2757 7150
3421 8962 4147 11716 4287
6361 6395 7905 6189 11845
1354 1507 5912 3523 3823
2088 2307 3619 11453 10413
2761 1482 5246 995 7865
8114 3339 3315 6218 10781
11002 8153 6225 3113 10744
6909 10664 1686 3158 5953
4513 11286 8299 11605 8710
1068 9296 3585 11154 13028
6115 4853 12140 2791 4686
1379 12219 462 7619 5556
9010 10511 12494 2369 1404
12121 3899 2875 4359 11392
1769 4005 12452 2021 428
7892 5354 7858 6653 6746
11373 10927 7347 3194 9335
959 5848 12977 7107 761
9270 6358 7898 81 779
2695 11311 9181 4597 5497
2013 1513 3296 10080 2953
10116 1818 5454 1530 11368
1771 11288 9825 6627 2841
4781 9932 11841 3724 11403
4826 1284 11464 11498 8029
12976 546 2199 12962 9786
8387 1987 4687 11738 8421
10634 1130 10741 9426 6240
9213 756 9381 3834 11742
4829 11244 2402 9347 3708
11319 797 2200 11671 3683
6117 5875 8155 13040 11877
2540 3885 12672 9082 8314
12718 4328 9693 8711 11729
3693 2929 9586 3420 11750
2494 1635 5259 7911 4184
1722 5455 1378 9083 4572
9776 2727 6457 10510 8971
10131 8487 1399 1079 3898
2414 7129 8069 7235 2261
6646 11361 1382 2153 6137
2461 4722 3294 2054 10237
2135 2691 7860 9197 1999
11576 34 11590 11550 8148
7 8525 602 2089 1246
7326 9091 9815 9107 5468
513 11805 8186 8895 2733
4279 7785 536 1397 1667
8983 2595 9253 7873 1634
9690 6436 5897 7725 7702
9454 2988 707 4644 7817
12367 8700 3890 6176 1388
1824 2883 5058 11246 1641
472 3340 10271 11138 3054
7422 1001 6787 2267 5380
322 5265 6994 10279 9449
12405 4139 9769 1685 5061
4739 8358 3842 5204 11928
9796 399 9815 4627 8552
12951 8223 6207 9857 5650
10743 4525 5523 8285 10691
12858 266 718 6270 11053
5137 8942 188 5597 4473
10781 3484 12885 11707 5645
5871 8788 10009 11370 4238
12342 7462 10205 10984 7620
3530 9671 10564 7872 12272
40 7421 6230 6796 2746
166 11417 867 3434 947
10382 6924 3301 3061 5802
4334 10539 11456 8812 13109
4070 9964 4059 7669 10863
8544 6752 8574 11295 7343
5515 8220 7822 12419 3946
5126 4362 10867 2777 8357
11008 5326 2382 12212 12506
2325 12973 6028 10493 8798
5001 12760 6960 7904 7986
23 4449 3964 7117 9237
3319 6653 4526 4136 12554
10195 1103 11234 2149 11947
7081 4550 3689 7867 4248
8613 11746 12168 12979 4263
9784 4306 8276 11406 1587
6351 280 937 5117 4164
6419 10631 11355 7220 5333
10966 10296 12001 11461 3417
9870 10315 5349 1517 282
8230 3280 9578 4395 4278
2185 9336 589 788 9095
5226 2875 6185 413 672
5769 9016 5005 3686 3896
1903 7835 2085 12876 6656
218 4953 6324 2041 11594
9981 9257 10810 9598 510
2366 11883 10193 932 11361
4498 12464 8756 6487 4428
3190 2205 1484 6820 5404
5615 12655 5217 13026 10520
9189 1365 4274 5611 4021
9185 1209 12198 6609 4679
2933 750 5659 8837 8031
4623 11720 8623 10794 5957
6131 10906 11535 12553 3713
175 8001 11964 11853 7273
10793 8858 10597 432 3658
9151 4249 10955 450 12837
13044 12188 8735 11240 2944
10185 2024 7683 831 12700
2911 8880 8482 999 6470
9578 3015 6507 7744 7364
2560 8340 2053 5525 6215
6018 3108 3924 12535 2458
12784 10372 10820 5108 1405
6828 9490 10779 10448 1870
7030 248 253 686 1282
7029 11307 6846 2885 1756
7435 1345 7447 2986 11091
2536 3749 11854 7936 11264
6837 10208 4287 5559 9457
10812 8678 4611 444 7250
1876 12024 11583 10355 4590
11665 9538 5447 6500 1405
11821 1894 9476 6795 5248
10481 8788 10829 3386 1854
8675 1251 4649 6696 13033
10187 8774 7967 11352 12707
6773 11010 841 12925 2876
11805 5002 5447 5141 5189
1078 12825 12647 12639 9139
